vineyard_field_id,smoke_days,smoke_density_weighted_days,max_density_weight,area_ha,ha_smoke_days
VYD_01061,8,21,3,0.0774710773922645,0.619768619138116
VYD_01062,7,17,3,0.11974600221777143,0.8382220155244
VYD_01063,7,18,3,0.34474772643365476,2.413234085035583
VYD_01064,7,18,3,0.5820699296088372,4.074489507261861
VYD_01065,7,18,3,0.3893681864734326,2.725577305314028
VYD_01066,8,20,3,0.6031607185682429,4.8252857485459435
VYD_01067,7,18,3,0.4932864629128129,3.4530052403896905
VYD_01068,7,18,3,0.25459381194878083,1.7821566836414657
VYD_01069,8,20,3,0.2457724457364926,1.9661795658919408
VYD_01070,7,16,3,0.10966467427801267,0.7676527199460887
VYD_01071,8,20,3,0.6061957359687744,4.849565887750195
VYD_01072,8,21,3,0.3169034767135595,2.535227813708476
VYD_01073,8,20,3,0.6026276189475729,4.821020951580583
VYD_01074,8,17,3,0.11062544725559807,0.8850035780447846
VYD_01075,8,21,3,0.4633944341856786,3.707155473485429
VYD_01076,8,21,3,0.3574399620674399,2.859519696539519
VYD_01077,8,20,3,0.21405981356795736,1.712478508543659
VYD_01078,8,21,3,0.45382587431651883,3.6306069945321506
VYD_01079,7,16,3,0.49251206409868364,3.4475844486907854
VYD_01080,8,19,3,0.2971312649200248,2.3770501193601983
VYD_01081,7,18,3,0.1640943793080943,1.1486606551566603
VYD_01082,8,20,3,0.13275633331919598,1.0620506665535678
VYD_01083,8,20,3,0.43571544111248356,3.4857235288998685
VYD_01084,7,19,3,0.5504859808675193,3.8534018660726352
VYD_01085,8,18,3,0.27776912492087447,2.2221529993669957
VYD_01086,8,18,3,0.3385291354724563,2.70823308377965
VYD_01087,8,20,3,0.4605395934535029,3.6843167476280234
VYD_01088,8,20,3,0.48651527512788345,3.8921222010230676
VYD_01089,7,17,3,0.2403384206162353,1.6823689443136471
VYD_01090,7,19,3,0.17757630914055017,1.2430341639838511
VYD_01091,8,20,3,0.4201291225317791,3.3610329802542327
VYD_01092,8,21,3,0.26323454158220283,2.1058763326576226
VYD_01093,8,21,3,0.6031351503794172,4.825081203035338
VYD_01094,8,20,3,0.4418366237357548,3.534692989886038
VYD_01095,8,20,3,0.13854513649636757,1.1083610919709406
VYD_01096,8,20,3,0.2558180705295329,2.0465445642362634
VYD_01097,8,21,3,0.5834515621087014,4.667612496869611
VYD_01098,8,20,3,0.11557357093037744,0.9245885674430195
VYD_01099,8,20,3,0.46607663256488213,3.728613060519057
VYD_01100,8,21,3,0.2220630506617975,1.77650440529438
VYD_01101,8,20,3,0.34194965335805005,2.7355972268644004
VYD_01102,8,20,3,0.21604234082140902,1.7283387265712722
VYD_01103,8,20,3,0.49812153073763776,3.984972245901102
VYD_01104,9,19,3,0.24902381218058803,2.2412143096252923
VYD_01105,8,17,3,0.3318376597738664,2.6547012781909314
VYD_01106,8,20,3,0.127530647649333,1.020245181194664
VYD_01107,8,21,3,0.5360008035269442,4.288006428215554
VYD_01108,8,20,3,0.5006787868399876,4.0054302947199005
VYD_01109,8,20,3,0.1257152794131228,1.0057222353049824
VYD_01110,8,20,3,0.5067270036387463,4.053816029109971
VYD_01111,8,18,3,0.08267139178187122,0.6613711342549697
VYD_01112,7,18,3,0.427240045325752,2.990680317280264
VYD_01113,9,19,3,0.5410272401030218,4.869245160927196
VYD_01114,8,20,3,0.49501712012615934,3.9601369610092747
VYD_01115,8,18,3,0.551476283628318,4.411810269026544
VYD_01116,8,20,3,0.17762019284666708,1.4209615427733366
VYD_01117,8,21,3,0.21946526102995004,1.7557220882396003
VYD_01118,8,21,3,0.06966300050425013,0.557304004034001
VYD_01119,8,20,3,0.2925380105630768,2.3403040845046146
VYD_01120,8,21,3,0.5639106739707425,4.51128539176594
VYD_01121,7,19,3,0.5962123547303727,4.173486483112609
VYD_01122,8,20,3,0.5939698337155427,4.7517586697243415
VYD_01123,8,21,3,0.2141200057853279,1.712960046282623
VYD_01124,8,20,3,0.22388805476527604,1.7911044381222083
VYD_01125,7,18,3,0.4561553370097946,3.1930873590685622
VYD_01126,8,20,3,0.24164275716642927,1.9331420573314342
VYD_01127,8,19,3,0.34238464006134367,2.7390771204907494
VYD_01128,8,21,3,0.18995972599126434,1.5196778079301148
VYD_01129,7,18,3,0.10718138913279854,0.7502697239295898
VYD_01130,8,21,3,0.1544940272162879,1.2359522177303033
VYD_01131,7,19,3,0.37629741857536797,2.634081930027576
VYD_01132,8,20,3,0.6029713612321834,4.823770889857467
VYD_01133,7,18,3,0.3216273302254671,2.2513913115782698
VYD_01134,8,20,3,0.515481109699598,4.123848877596784
VYD_01135,8,20,3,0.23387058680718847,1.8709646944575078
VYD_01136,8,20,3,0.1859509624140693,1.4876076993125544
VYD_01137,7,16,3,0.18757396574247281,1.3130177601973096
VYD_01138,8,18,3,0.05250538529786751,0.4200430823829401
VYD_01139,8,20,3,0.41762445417960514,3.340995633436841
VYD_01140,7,19,3,0.1283959787325296,0.8987718511277071
VYD_01141,8,21,3,0.08959104155318401,0.7167283324254721
VYD_01142,7,18,3,0.3128281183236365,2.1897968282654556
VYD_01143,7,18,3,0.1732368490181316,1.2126579431269213
VYD_01144,9,21,3,0.5992991983264732,5.393692784938258
VYD_01145,7,19,3,0.3617046466293367,2.531932526405357
VYD_01146,8,21,3,0.5204151795761136,4.163321436608909
VYD_01147,8,20,3,0.5505356799007629,4.404285439206103
VYD_01148,8,20,3,0.40205960899037435,3.216476871922995
VYD_01149,8,21,3,0.4250960733969827,3.4007685871758615
VYD_01150,9,21,3,0.15954556507098966,1.4359100856389069
VYD_01151,8,21,3,0.23602160053444332,1.8881728042755466
VYD_01152,8,17,3,0.07217474002346544,0.5773979201877235
VYD_01153,9,20,3,0.4399007441871708,3.959106697684537
VYD_01154,8,21,3,0.4449119347119302,3.5592954776954415
VYD_01155,8,20,3,0.2739169459522655,2.191335567618124
VYD_01156,8,18,3,0.3186417531771558,2.5491340254172465
VYD_01157,8,20,3,0.5587810575633797,4.470248460507038
VYD_01158,7,19,3,0.31906500760945006,2.2334550532661503
VYD_01159,8,20,3,0.5939486807598467,4.751589446078774
VYD_01160,8,20,3,0.3564337747451034,2.8514701979608272
VYD_01161,8,20,3,0.23736853816505682,1.8989483053204546
VYD_01162,9,19,3,0.5038498100702574,4.534648290632317
VYD_01163,8,19,3,0.14024778923786727,1.1219823139029381
VYD_01164,8,17,3,0.5464100276103362,4.3712802208826895
VYD_01165,8,20,3,0.30401789628905174,2.432143170312414
VYD_01166,8,20,3,0.18061975723160745,1.4449580578528596
VYD_01167,7,18,3,0.056144035965413265,0.39300825175789283
VYD_01168,8,21,3,0.42883894580135556,3.4307115664108445
VYD_01169,8,17,3,0.07604210823246083,0.6083368658596866
VYD_01170,7,19,3,0.06310881068202123,0.4417616747741486
VYD_01171,7,18,3,0.5453433480416715,3.8174034362917006
VYD_01172,7,19,3,0.17834460688603476,1.2484122482022433
VYD_01173,8,18,3,0.5587364302897797,4.469891442318238
VYD_01174,8,20,3,0.2508870253428958,2.0070962027431665
VYD_01175,8,20,3,0.25615114384285864,2.049209150742869
VYD_01176,8,20,3,0.15375690524925256,1.2300552419940205
VYD_01177,8,20,3,0.2970003119781921,2.376002495825537
VYD_01178,8,20,3,0.11460516193275519,0.9168412954620415
VYD_01179,8,20,3,0.32943738112654053,2.6354990490123242
VYD_01180,7,18,3,0.36753565307661046,2.5727495715362734
VYD_01181,8,20,3,0.11901368120958292,0.9521094496766633
VYD_01182,8,21,3,0.07250386249344565,0.5800308999475652
VYD_01183,7,18,3,0.04216552001774705,0.2951586401242294
VYD_01184,8,20,3,0.07727883646874761,0.6182306917499809
VYD_01185,7,16,3,0.4083023483422801,2.8581164383959603
VYD_01186,8,21,3,0.17151482257913953,1.3721185806331162
VYD_01187,8,21,3,0.2697457610317709,2.157966088254167
VYD_01188,8,20,3,0.058726484069942214,0.4698118725595377
VYD_01189,8,17,3,0.3372999388023098,2.6983995104184784
VYD_01190,9,20,3,10.520732794957041,94.68659515461337
VYD_01191,7,19,3,3.049796068222895,21.348572477560264
VYD_01192,8,20,3,1.4758902361110453,11.807121888888362
VYD_01193,8,17,3,1.016811774591574,8.134494196732591
VYD_01194,8,18,3,2.120830311690621,16.96664249352497
VYD_01195,7,19,3,5.167273442141139,36.17091409498797
VYD_01196,8,20,3,1.5423431066148658,12.338744852918927
VYD_01197,7,18,3,2.131570379719208,14.920992658034457
VYD_01198,8,20,3,1.2910826112978941,10.328660890383153
VYD_01199,8,21,3,0.851522591248606,6.812180729988848
VYD_01200,8,20,3,2.953735298608587,23.629882388868698
VYD_01201,8,20,3,1.942671174496671,15.541369395973367
VYD_01202,8,17,3,1.204441499060273,9.635531992482184
VYD_01203,8,20,3,8.247975079096591,65.98380063277273
VYD_01204,8,20,3,3.17004930035501,25.36039440284008
VYD_01205,9,20,3,9.096240278624308,81.86616250761877
VYD_01206,8,20,3,0.6492530359407852,5.194024287526282
VYD_01207,8,17,3,3.0605523836877224,24.48441906950178
VYD_01208,7,18,3,2.0935949114931356,14.65516438045195
VYD_01209,8,21,3,1.504040978770075,12.0323278301606
VYD_01210,7,19,3,2.650524750986136,18.55367325690295
VYD_01211,8,21,3,0.6692044539423255,5.353635631538604
VYD_01212,9,21,3,5.459978964359047,49.139810679231424
VYD_01213,9,19,3,3.4921750424183258,31.42957538176493
VYD_01214,7,18,3,2.6167620438042256,18.31733430662958
VYD_01215,8,18,3,1.401223678429565,11.20978942743652
VYD_01216,8,19,3,0.7100882253862835,5.680705803090268
VYD_01217,7,16,3,9.479622163533888,66.35735514473721
VYD_01218,8,20,3,1.8983383405893735,15.186706724714988
VYD_01219,8,20,3,0.6743718445273863,5.39497475621909
VYD_01220,8,20,3,2.9806831587541867,23.845465270033493
VYD_01221,8,20,3,2.055886243285828,16.447089946286624
VYD_01222,7,18,3,0.9729312558399029,6.81051879087932
VYD_01223,7,16,3,0.7245946624701648,5.072162637291154
VYD_01224,8,18,3,0.854263908611254,6.834111268890032
VYD_01225,9,21,3,2.2436626059664655,20.19296345369819
VYD_01226,8,21,3,0.9549982661828355,7.639986129462684
VYD_01227,8,21,3,4.676726517469666,37.413812139757326
VYD_01228,8,20,3,0.9539731810989796,7.631785448791836
VYD_01229,8,20,3,1.1841499843985293,9.473199875188234
VYD_01230,8,18,3,2.35713194417173,18.85705555337384
VYD_01231,8,18,3,0.973219521544197,7.785756172353576
VYD_01232,8,21,3,3.00385446793187,24.03083574345496
VYD_01233,8,18,3,3.3304470214551998,26.643576171641598
VYD_01234,8,18,3,1.526778944549871,12.214231556398968
VYD_01235,9,23,3,2.100301903590537,18.902717132314834
VYD_01236,7,19,3,1.163187240180359,8.142310681262511
VYD_01237,7,19,3,17.172539257069648,120.20777479948754
VYD_01238,8,18,3,0.9103735426600535,7.282988341280428
VYD_01239,7,18,3,1.3907133166656072,9.73499321665925
VYD_01240,7,19,3,2.273648277606092,15.915537943242644
VYD_01241,7,16,3,0.9676117149104028,6.7732820043728195
VYD_01242,7,19,3,1.8085859142900833,12.660101400030584
VYD_01243,7,19,3,1.6178839197211619,11.325187438048133
VYD_01244,8,21,3,6.497932087713858,51.983456701710864
VYD_01245,8,20,3,2.13693048856853,17.09544390854824
VYD_01246,8,21,3,1.4671001235836776,11.73680098866942
VYD_01247,9,21,3,4.094546244159917,36.850916197439254
VYD_01248,7,16,3,1.8457964630299084,12.92057524120936
VYD_01249,8,20,3,10.110867748939429,80.88694199151543
VYD_01250,8,20,3,0.8469418578092686,6.7755348624741485
VYD_01251,9,21,3,3.626996876052551,32.642971884472956
VYD_01252,8,20,3,0.8027775851398594,6.422220681118875
VYD_01253,8,20,3,0.8267964248816877,6.614371399053502
VYD_01254,8,21,3,3.8094475970484227,30.475580776387382
VYD_01255,7,16,3,2.5394495060796016,17.77614654255721
VYD_01256,8,21,3,5.0882236541713555,40.705789233370844
VYD_01257,7,16,3,0.8436699388479542,5.905689571935679
VYD_01258,8,21,3,4.785575974940644,38.284607799525155
VYD_01259,9,21,3,11.02531984930128,99.22787864371152
VYD_01260,7,18,3,0.5871252676358484,4.109876873450939
VYD_01261,7,18,3,5.064256114872313,35.44979280410619
VYD_01262,8,20,3,2.210249539657203,17.681996317257624
VYD_01263,7,19,3,8.771177330665434,61.39824131465804
VYD_01264,8,20,3,0.9003908174514014,7.203126539611211
VYD_01265,7,18,3,2.542842387286436,17.799896711005054
VYD_01266,8,21,3,1.7511502192047985,14.009201753638388
VYD_01267,8,21,3,1.5322757900567054,12.258206320453644
VYD_01268,7,19,3,5.322778898021076,37.25945228614753
VYD_01269,8,19,3,0.8749117721060081,6.999294176848065
VYD_01270,8,20,3,2.696586733895852,21.572693871166816
VYD_01271,8,19,3,1.789870229538819,14.318961836310551
VYD_01272,8,21,3,0.6824024205661611,5.459219364529289
VYD_01273,8,18,3,2.5298029923520913,20.23842393881673
VYD_01274,8,18,3,5.0948427317957306,40.758741854365844
VYD_01275,8,20,3,1.0002808792392415,8.002247033913932
VYD_01276,8,20,3,0.390444376577755,3.12355501262204
VYD_01277,8,21,3,4.525983907303711,36.20787125842969
VYD_01278,8,21,3,0.9206457143416105,7.365165714732884
VYD_01279,7,18,3,2.8866494573942205,20.206546201759544
VYD_01280,8,18,3,4.1524741541441115,33.21979323315289
VYD_01281,7,19,3,0.8907520667890926,6.235264467523648
VYD_01282,8,20,3,1.150497069627004,9.203976557016032
VYD_01283,8,21,3,2.5266287554010787,20.21303004320863
VYD_01284,8,21,3,3.2837837978505244,26.270270382804195
VYD_01285,8,21,3,5.464274562846149,43.71419650276919
VYD_01286,9,21,3,6.096733893911343,54.87060504520208
VYD_01287,7,18,3,4.870016982589799,34.09011887812859
VYD_01288,7,18,3,1.3129098830292836,9.190369181204986
VYD_01289,8,20,3,3.3093959996640465,26.475167997312372
VYD_01290,8,20,3,1.0193796655636425,8.15503732450914
VYD_01291,8,20,3,6.389597499260836,51.11677999408669
VYD_01292,8,18,3,2.9779015976482466,23.823212781185973
VYD_01293,8,18,3,0.9275521703479545,7.420417362783636
VYD_01294,8,20,3,3.0805671343261585,24.644537074609268
VYD_01295,8,18,3,2.1321093760612055,17.056875008489644
VYD_01296,8,20,3,2.8770217341340527,23.01617387307242
VYD_01297,8,20,3,1.298268122178344,10.386144977426753
VYD_01298,8,21,3,1.315388427506509,10.523107420052073
VYD_01299,8,20,3,0.7324377727416106,5.859502181932885
VYD_01300,7,16,3,6.441607963159855,45.09125574211899
VYD_01301,8,20,3,1.5188251679153597,12.150601343322878
VYD_01302,8,20,3,4.077791663351024,32.622333306808194
VYD_01303,7,17,3,1.2169375866833438,8.518563106783407
VYD_01304,8,20,3,3.469225267429237,27.753802139433898
VYD_01305,7,18,3,3.601434913249135,25.210044392743942
VYD_01306,8,20,3,0.6288287680152589,5.030630144122071
VYD_01307,8,18,3,1.3884964367465404,11.107971493972324
VYD_01308,7,17,3,1.9916714143479264,13.941699900435484
VYD_01309,8,21,3,1.6359371474929072,13.087497179943258
VYD_01310,8,20,3,2.2429132556588094,17.943306045270475
VYD_01311,8,21,3,0.8238819213674998,6.591055370939999
VYD_01312,8,20,3,2.8413653451799616,22.730922761439693
VYD_01313,9,21,3,5.863224582943214,52.76902124648893
VYD_01314,8,18,3,0.6225442334888969,4.980353867911175
VYD_01315,9,19,3,6.623435341314804,59.61091807183323
VYD_01316,8,22,3,2.371037539130583,18.968300313044665
VYD_01317,7,18,3,1.4396127047990823,10.077288933593577
VYD_01318,8,21,3,0.6228083343293734,4.9824666746349875
VYD_01319,7,19,3,1.0946832816787813,7.662782971751469
VYD_01320,8,20,3,1.8562999515358825,14.85039961228706
VYD_01321,8,21,3,2.306448779749886,18.45159023799909
VYD_01322,8,20,3,1.2163171776836177,9.730537421468942
VYD_01323,7,18,3,0.4626347544165242,3.238443280915669
VYD_01324,8,18,3,7.152953387136675,57.2236270970934
VYD_01325,8,21,3,1.8636296466430637,14.90903717314451
VYD_01326,7,19,3,4.073491781906303,28.514442473344122
VYD_01327,8,21,3,0.6365257699029042,5.092206159223234
VYD_01328,8,20,3,5.104834980660142,40.838679845281135
VYD_01329,8,17,3,1.5545942899879899,12.436754319903919
VYD_01330,8,20,3,1.443109431366754,11.544875450934033
VYD_01331,8,21,3,0.9468452334428119,7.574761867542495
VYD_01332,8,18,3,2.503605545428751,20.028844363430007
VYD_01333,8,17,3,1.196223942333659,9.569791538669271
VYD_01334,8,20,3,1.161607925467323,9.292863403738584
VYD_01335,8,18,3,0.975015926727741,7.800127413821928
VYD_01336,7,17,3,1.2883164146881445,9.01821490281701
VYD_01337,9,20,3,8.55918158794303,77.03263429148727
VYD_01338,7,16,3,2.01693503181958,14.11854522273706
VYD_01339,8,18,3,0.5226914561224999,4.181531648979999
VYD_01340,8,20,3,0.715329032391934,5.722632259135472
VYD_01341,7,17,3,2.9745826204492345,20.822078343144643
VYD_01342,7,18,3,1.443016122483872,10.101112857387104
VYD_01343,7,19,3,1.0907737162598752,7.6354160138191265
VYD_01344,8,21,3,5.116642127670417,40.933137021363336
VYD_01345,7,17,3,0.7604346214119255,5.323042349883479
VYD_01346,8,17,3,0.8699460564158091,6.959568451326473
VYD_01347,8,20,3,2.341816306082822,18.734530448662575
VYD_01348,8,20,3,1.2727409101447575,10.18192728115806
VYD_01349,8,21,3,1.4144315632985605,11.315452506388484
VYD_01350,9,19,3,1.0168789326137226,9.151910393523504
VYD_01351,7,18,3,1.0247448633719156,7.1732140436034095
VYD_01352,7,18,3,1.0550295644456922,7.385206951119845
VYD_01353,8,16,3,0.6260444412126349,5.008355529701079
VYD_01354,8,20,3,0.9859691141411157,7.887752913128925
VYD_01355,8,21,3,1.3262829733293777,10.610263786635022
VYD_01356,7,18,3,1.42595980029432,9.981718602060239
VYD_01357,8,18,3,0.8035016648824583,6.428013319059667
VYD_01358,8,20,3,5.813311059423261,46.506488475386085
VYD_01359,7,18,3,0.6847986740052872,4.79359071803701
VYD_01360,8,18,3,0.7173236199735907,5.738588959788726
VYD_01361,8,20,3,1.5487155192733437,12.38972415418675
VYD_01362,8,18,3,2.660950072983882,21.287600583871058
VYD_01363,8,20,3,1.1823962086904563,9.45916966952365
VYD_01364,8,21,3,4.098838044956184,32.790704359649474
VYD_01365,9,19,3,16.375478139379744,147.3793032544177
VYD_01366,9,21,3,0.6911903245076524,6.220712920568872
VYD_01367,8,20,3,0.6188843678001261,4.951074942401009
VYD_01368,8,18,3,0.05202362796336663,0.41618902370693306
VYD_01369,7,18,3,0.8525915039240112,5.968140527468078
VYD_01370,8,20,3,3.594588008968823,28.756704071750583
VYD_01371,8,17,3,8.686836895600427,69.49469516480342
VYD_01372,8,21,3,1.3421883703264248,10.737506962611398
VYD_01373,8,18,3,3.450673505021484,27.60538804017187
VYD_01374,8,20,3,0.6510220039798638,5.20817603183891
VYD_01375,8,21,3,1.1013202971343454,8.810562377074763
VYD_01376,9,21,3,3.922072370146246,35.298651331316215
VYD_01377,7,18,3,2.34225511924521,16.39578583471647
VYD_01378,7,18,3,3.2655485133587017,22.85883959351091
VYD_01379,8,17,3,1.7376580211892645,13.901264169514116
VYD_01380,8,20,3,5.008765077155307,40.07012061724246
VYD_01381,8,21,3,3.064933028736508,24.519464229892066
VYD_01382,8,20,3,1.4722211375786252,11.777769100629001
VYD_01383,8,18,3,1.3824868513474395,11.059894810779516
VYD_01384,8,20,3,1.1017794159578231,8.814235327662585
VYD_01385,9,19,3,12.49714126993333,112.47427142939998
VYD_01386,8,20,3,0.8491992591065844,6.793594072852676
VYD_01387,8,21,3,2.6538540571190374,21.2308324569523
VYD_01388,8,21,3,3.6093737750295993,28.874990200236795
VYD_01389,8,20,3,2.5328596453167602,20.262877162534082
VYD_01390,8,20,3,1.3229050035955863,10.58324002876469
VYD_01391,8,21,3,3.9225686881924005,31.380549505539204
VYD_01392,7,18,3,1.6841200932689087,11.78884065288236
VYD_01393,8,21,3,1.5585014012863498,12.468011210290799
VYD_01394,8,21,3,6.9845484377703615,55.87638750216289
VYD_01395,8,20,3,1.2819355809458752,10.255484647567002
VYD_01396,8,20,3,1.4647801711974213,11.71824136957937
VYD_01397,8,21,3,10.822670222421602,86.58136177937281
VYD_01398,8,20,3,1.731934015104698,13.855472120837584
VYD_01399,7,19,3,1.172506400479571,8.207544803356997
VYD_01400,8,20,3,0.7801764189950686,6.241411351960549
VYD_01401,8,20,3,0.6595167130346085,5.276133704276868
VYD_01402,7,16,3,2.7592579381809528,19.31480556726667
VYD_01403,8,21,3,1.3374180079646227,10.699344063716982
VYD_01404,7,18,3,1.0875722894924365,7.613006026447055
VYD_01405,8,19,3,1.0339505089909458,8.271604071927566
VYD_01406,7,19,3,1.437166930695801,10.060168514870607
VYD_01407,7,19,3,0.779896067892893,5.459272475250251
VYD_01408,8,21,3,5.327417760133251,42.61934208106601
VYD_01409,7,18,3,6.189244561867345,43.32471193307141
VYD_01410,8,20,3,1.6899639735763532,13.519711788610826
VYD_01411,8,20,3,1.2586653117471485,10.069322493977188
VYD_01412,8,17,3,0.6814555827922438,5.451644662337951
VYD_01413,8,20,3,2.9366054817828613,23.49284385426289
VYD_01414,8,20,3,2.219800164845708,17.758401318765664
VYD_01415,7,18,3,1.3506222333946483,9.454355633762537
VYD_01416,7,14,3,2.4986197945162596,17.490338561613818
VYD_01417,8,18,3,0.7107398574828198,5.685918859862558
VYD_01418,9,21,3,2.67435556558017,24.069200090221532
VYD_01419,8,20,3,4.239404552545365,33.91523642036292
VYD_01420,8,20,3,1.7166045453677274,13.73283636294182
VYD_01421,8,18,3,5.766648344197899,46.13318675358319
VYD_01422,8,21,3,2.2151545311963377,17.7212362495707
VYD_01423,8,21,3,2.2410617989834276,17.92849439186742
VYD_01424,8,18,3,3.6402856347411863,29.12228507792949
VYD_01425,8,21,3,2.448647511332928,19.589180090663422
VYD_01426,8,20,3,1.128124840777388,9.024998726219104
VYD_01427,7,18,3,5.295435620840719,37.06804934588503
VYD_01428,7,19,3,3.272542299282705,22.907796094978934
VYD_01429,8,18,3,0.68901026998356,5.51208215986848
VYD_01430,8,20,3,1.1357618321416219,9.086094657132975
VYD_01431,7,19,3,0.6180779676193265,4.326545773335286
VYD_01432,8,20,3,0.6513632612797302,5.210906090237842
VYD_01433,8,21,3,10.21569597652754,81.72556781222032
VYD_01434,8,20,3,1.4720124071239868,11.776099256991895
VYD_01435,8,21,3,6.814383558975512,54.5150684718041
VYD_01436,8,21,3,0.9509963745954885,7.607970996763908
VYD_01437,7,18,3,6.081830505039951,42.57281353527966
VYD_01438,7,16,3,0.843081156204529,5.9015680934317025
VYD_01439,8,21,3,3.8742198973441306,30.993759178753045
VYD_01440,8,21,3,0.9519281397597265,7.615425118077812
VYD_01441,7,19,3,1.1672246040973522,8.170572228681465
VYD_01442,8,20,3,1.9661245689482898,15.728996551586318
VYD_01443,7,18,3,3.4665680534808954,24.265976374366268
VYD_01444,9,22,3,2.055851928298267,18.5026673546844
VYD_01445,7,18,3,1.4469000207611586,10.12830014532811
VYD_01446,7,17,3,0.7434033668087793,5.203823567661455
VYD_01447,8,21,3,1.0683210664680485,8.546568531744388
VYD_01448,7,18,3,0.8782293584631617,6.1476055092421324
VYD_01449,8,21,3,4.8936007110338835,39.14880568827107
VYD_01450,8,20,3,0.33346954576508575,2.667756366120686
VYD_01451,8,20,3,0.7190488109163897,5.752390487331118
VYD_01452,8,20,3,1.2564292167478506,10.051433733982805
VYD_01453,8,21,3,2.40453158814872,19.23625270518976
VYD_01454,7,19,3,1.0193707729411945,7.135595410588362
VYD_01455,8,21,3,0.8223421225905966,6.578736980724773
VYD_01456,8,16,3,1.4096789160144139,11.277431328115311
VYD_01457,8,20,3,2.8346094360435634,22.676875488348507
VYD_01458,8,20,3,2.6830038732399943,21.464030985919955
VYD_01459,8,20,3,2.416048166461846,19.32838533169477
VYD_01460,7,16,3,1.5238223466970073,10.66675642687905
VYD_01461,8,18,3,0.7474254835830693,5.979403868664554
VYD_01462,8,17,3,1.5723008108092105,12.578406486473684
VYD_01463,8,21,3,2.4377918370687985,19.50233469655039
VYD_01464,7,19,3,1.9802450672742427,13.861715470919698
VYD_01465,8,17,3,1.0795026518274689,8.63602121461975
VYD_01466,7,18,3,1.2721941236162733,8.905358865313913
VYD_01467,8,21,3,1.3527121239118347,10.821696991294678
VYD_01468,8,18,3,1.1615443071298392,9.292354457038714
VYD_01469,8,19,3,0.7571698435075224,6.057358748060179
VYD_01470,8,20,3,3.4870084175834664,27.89606734066773
VYD_01471,8,20,3,0.8026622361788903,6.421297889431123
VYD_01472,8,21,3,2.6138352014909096,20.910681611927277
VYD_01473,8,18,3,1.4209694343678674,11.367755474942939
VYD_01474,8,21,3,2.049178974850868,16.393431798806944
VYD_01475,8,20,3,3.760873026330758,30.086984210646065
VYD_01476,7,19,3,1.689100778430498,11.823705449013486
VYD_01477,8,18,3,2.416400004612304,19.331200036898434
VYD_01478,8,21,3,1.1556458161101517,9.245166528881214
VYD_01479,7,19,3,4.087691561336609,28.61384092935626
VYD_01480,8,17,3,2.0052323904097973,16.04185912327838
VYD_01481,8,20,3,1.740434984873371,13.923479878986967
VYD_01482,7,16,3,2.4651622410983802,17.256135687688662
VYD_01483,8,20,3,1.7827360555949112,14.26188844475929
VYD_01484,7,19,3,3.4305444421632636,24.013811095142845
VYD_01485,8,20,3,3.910308041946785,31.28246433557428
VYD_01486,7,18,3,5.835679672090709,40.84975770463497
VYD_01487,8,17,3,2.7777929574751727,22.222343659801382
VYD_01488,8,20,3,0.8847756511045886,7.0782052088367085
VYD_01489,8,17,3,1.0177103395434999,8.141682716347999
VYD_01490,9,19,3,2.8940925744064927,26.046833169658434
VYD_01491,7,19,3,0.8723865714366879,6.106706000056815
VYD_01492,8,20,3,5.108025885770868,40.86420708616694
VYD_01493,7,18,3,0.9840105403531563,6.888073782472094
VYD_01494,8,20,3,0.7147435637078826,5.717948509663061
VYD_01495,7,15,3,2.3658734274814086,16.56111399236986
VYD_01496,8,19,3,0.6338984188981487,5.0711873511851895
VYD_01497,8,18,3,6.490796435984755,51.92637148787804
VYD_01498,8,19,3,3.3318573553507007,26.654858842805606
VYD_01499,8,21,3,0.5855098839601286,4.684079071681029
VYD_01500,9,19,3,1.061027966994325,9.549251702948926
VYD_01501,7,19,3,9.735770021425797,68.15039014998058
VYD_01502,8,21,3,0.8180587412613364,6.544469930090691
VYD_01503,7,18,3,2.857516192264342,20.002613345850396
VYD_01504,8,18,3,3.3721856173292566,26.977484938634053
VYD_01505,8,21,3,3.3004648150117735,26.403718520094188
VYD_01506,8,20,3,1.211096289544689,9.688770316357513
VYD_01507,8,16,3,2.3066598213565754,18.453278570852603
VYD_01508,7,19,3,1.7661883502953788,12.363318452067652
VYD_01509,8,20,3,0.7115606036830096,5.692484829464076
VYD_01510,7,16,3,3.1951838548632097,22.366286984042468
VYD_01511,8,21,3,1.0805731321967975,8.64458505757438
VYD_01512,8,17,3,0.6239772259362908,4.991817807490326
VYD_01513,8,21,3,0.9219810230468338,7.375848184374671
VYD_01514,8,18,3,1.2683207059302972,10.146565647442378
VYD_01515,8,21,3,2.2057153071513724,17.64572245721098
VYD_01516,8,20,3,1.830362998521692,14.642903988173536
VYD_01517,8,18,3,4.282198306709145,34.25758645367316
VYD_01518,7,18,3,2.04224765627237,14.29573359390659
VYD_01519,8,21,3,1.5565326805365227,12.452261444292182
VYD_01520,8,20,3,4.216599785208915,33.73279828167132
VYD_01521,9,21,3,2.2233501177571755,20.01015105981458
VYD_01522,8,20,3,0.8444688061966584,6.755750449573267
VYD_01523,8,21,3,1.1464830479011168,9.171864383208934
VYD_01524,8,18,3,1.7816640645153405,14.253312516122724
VYD_01525,9,19,3,2.5926276127749093,23.333648514974183
VYD_01526,8,20,3,1.479770252582542,11.838162020660336
