vineyard_field_id,area_ha,in_perimeter,dist_nearest_node_m,dist_nearest_deadend_m,dist_major_road_m
VYD_00123,0.43387843742410487,1,1313.3840493134974,1356.1037397893992,2290.4211991143366
VYD_00124,0.4252747738414655,0,411.4209400162992,893.1597827113891,382.0696755979553
VYD_00125,0.21879007150662738,0,278.7651850615949,811.1434690642507,33.72114212775748
VYD_00126,0.42555126489433276,0,339.51808823959954,425.6334112834104,67.92588687645257
VYD_00127,0.5870935864366298,0,198.46306104523535,728.4908744570756,162.0770319712779
VYD_00128,0.40179104692925943,1,188.99642923293803,188.99642923293803,985.1898544337112
VYD_00129,0.2923577445883104,0,167.04846645758138,167.04846645758138,791.6280754960686
VYD_00130,0.37664260089918694,1,375.0128621346246,393.2849791123045,2408.8233936485344
VYD_00131,0.3487598320650318,1,645.4629634836939,645.4629634836939,4449.944223370133
VYD_00132,0.49007665510584636,0,58.59882741616763,338.59404909756165,51.938362276490366
VYD_00133,0.17390557069311108,0,175.0140268942988,175.0140268942988,207.09543781554612
VYD_00134,0.07586239039986467,0,756.0646034253343,756.0646034253343,367.499284735994
